Settlement Date,Settlement Period,System Sell Price(£/MWh),System Buy Price(£/MWh),Net Imbalance Volume(MWh)
30/06/2020,15,39,39,117.4356
30/06/2020,16,11,11,-56.7514
30/06/2020,17,47,47,564.5517
30/06/2020,18,45,45,186.6966
30/06/2020,19,45,45,183.522
30/06/2020,20,39,39,159.8958
30/06/2020,21,45,45,392.4204
30/06/2020,22,45,45,283.7344
30/06/2020,23,45,45,82.6416
30/06/2020,24,45,45,154.2222
30/06/2020,25,45,45,71.6814
30/06/2020,26,5.15,5.15,-50.4979
30/06/2020,27,46.85,46.85,295.7395
30/06/2020,28,46.85,46.85,174.67
30/06/2020,29,47.8,47.8,514.7509
30/06/2020,30,46.85,46.85,154.4569
30/06/2020,31,47,47,481.8724
30/06/2020,32,46.8,46.8,60.2
30/06/2020,33,46.95,46.95,175.6843
30/06/2020,34,49,49,204.4653
30/06/2020,35,49,49,191.7949
30/06/2020,36,46.95,46.95,113.3
30/06/2020,37,47,47,124.285
30/06/2020,38,46.95,46.95,82.6998
30/06/2020,39,49,49,155.3787
30/06/2020,40,49,49,120.6284
30/06/2020,41,49,49,499.1736
30/06/2020,42,46.95,46.95,372.9418
30/06/2020,43,46.99,46.99,403.1835
30/06/2020,44,46.99,46.99,373.3016
30/06/2020,45,47.2,47.2,398.2687
30/06/2020,46,39.6,39.6,23.5172
30/06/2020,47,15.9,15.9,-27.7901
30/06/2020,48,39.6,39.6,87.7625
01/07/2020,1,39.6,39.6,36.6212
01/07/2020,2,38,38,61.2288
01/07/2020,3,39.6,39.6,68.4028
01/07/2020,4,39.6,39.6,29.8759
01/07/2020,5,8,8,-97.3999
01/07/2020,6,30,30,-19.4959
01/07/2020,7,7.65,7.65,-80.225
01/07/2020,8,8,8,-16.7611
01/07/2020,9,39.4,39.4,28.687
01/07/2020,10,39.4,39.4,37.7718
01/07/2020,11,35.22988,35.22988,291.8755
01/07/2020,12,34.29,34.29,234.7753
01/07/2020,13,37.48,37.48,113.5718
01/07/2020,14,7.87,7.87,-115.7787
01/07/2020,15,5,5,-319.3582
01/07/2020,16,8.03,8.03,-49.6377
01/07/2020,17,8.11,8.11,-56.0355
01/07/2020,18,46.5,46.5,74.8166
01/07/2020,19,46.99,46.99,100.5917
01/07/2020,20,46.5,46.5,53.4023
01/07/2020,21,0,0,-61.0085
01/07/2020,22,5,5,-14.8993
01/07/2020,23,43,43,117.1251
01/07/2020,24,43,43,159.2751
01/07/2020,25,42,42,.45
01/07/2020,26,1.1,1.1,-80.6778
01/07/2020,27,1.1,1.1,-34.5557
01/07/2020,28,0,0,-221.4669
01/07/2020,29,1.1,1.1,-227.1389
01/07/2020,30,1.1,1.1,-58.7665
01/07/2020,31,8.5,8.5,-308.8017
01/07/2020,32,9,9,-10.9915
01/07/2020,33,7,7,-209.9253
01/07/2020,34,9,9,-296.8542
01/07/2020,35,1.1,1.1,-448.344
01/07/2020,36,9,9,-85.0853
01/07/2020,37,47,47,372.0073
01/07/2020,38,49,49,583.7198
01/07/2020,39,49,49,526.5249
01/07/2020,40,47.8,47.8,231.428
01/07/2020,41,47,47,147.2249
01/07/2020,42,46,46,109.2
01/07/2020,43,47.8,47.8,509.9606
01/07/2020,44,46,46,295.6194
01/07/2020,45,9.6,9.6,-137.8442
01/07/2020,46,8.3,8.3,-231.9665
01/07/2020,47,41,41,117.3851
01/07/2020,48,41,41,213.9135
02/07/2020,1,40,40,102.2177
02/07/2020,2,40,40,107.7438
02/07/2020,3,41,41,400.6657
02/07/2020,4,40,40,215.0001
02/07/2020,5,38.5,38.5,29.5203
02/07/2020,6,28.14,28.14,-15.2459
02/07/2020,7,38.5,38.5,78.9056
02/07/2020,8,40,40,157.2625
02/07/2020,9,40,40,340.9136
02/07/2020,10,30.45,30.45,134.1697
02/07/2020,11,37.75,37.75,217.5925
02/07/2020,12,37.75,37.75,240.1516
02/07/2020,13,40,40,109.0304
02/07/2020,14,40.77,40.77,106.9164
02/07/2020,15,8.6,8.6,-110.9516
02/07/2020,16,43.77,43.77,198.4934
02/07/2020,17,41.9,41.9,229.3026
02/07/2020,18,41.98,41.98,321.4325
02/07/2020,19,42.4,42.4,336.625
02/07/2020,20,42.4,42.4,320.3534
02/07/2020,21,42.3104,42.3104,218.6945
02/07/2020,22,42.4,42.4,319.153
02/07/2020,23,42.4,42.4,78.11
02/07/2020,24,46,46,178.9333
02/07/2020,25,46,46,180.3005
02/07/2020,26,42.4,42.4,90.6981
02/07/2020,27,42.4,42.4,38.4867
02/07/2020,28,10,10,-172.8639
02/07/2020,29,10,10,-330.7639
02/07/2020,30,10,10,-143.0255
02/07/2020,31,39,39,133.7814
02/07/2020,32,42.4,42.4,361.6015
02/07/2020,33,49.99,49.99,377.442
02/07/2020,34,49,49,216.2274
02/07/2020,35,10.4,10.4,-180.0805
02/07/2020,36,10.35,10.35,-115.6278
02/07/2020,37,50,50,15.0113
02/07/2020,38,10.8,10.8,-61.2445
02/07/2020,39,10.8,10.8,-70.4689
02/07/2020,40,11,11,-8.4246
02/07/2020,41,11,11,-.6457
02/07/2020,42,11,11,-143.076
02/07/2020,43,47,47,40.3293
02/07/2020,44,15,15,-58.2124
02/07/2020,45,35,35,43.126
02/07/2020,46,11,11,-130.2862
02/07/2020,47,11,11,-513.119
02/07/2020,48,40,40,223.2374
03/07/2020,1,40,40,193.3474
03/07/2020,2,40,40,226.9294
03/07/2020,3,40,40,226.0442
03/07/2020,4,39.9,39.9,221.0783
03/07/2020,5,11,11,-68.3429
03/07/2020,6,11,11,-252.1333
03/07/2020,7,11,11,-134.3146
03/07/2020,8,39.9,39.9,113.4069
03/07/2020,9,39.83,39.83,74.4095
03/07/2020,10,.6,.6,-46.5664
03/07/2020,11,36.75,36.75,79.0157
03/07/2020,12,11,11,-370.7114
03/07/2020,13,11,11,-356.6917
03/07/2020,14,11,11,-162.9619
03/07/2020,15,47,47,315.1099
03/07/2020,16,47,47,288.3702
03/07/2020,17,41.85,41.85,106.0849
03/07/2020,18,42.85,42.85,320.5104
03/07/2020,19,11,11,-355.1849
03/07/2020,20,11,11,-259.7631
03/07/2020,21,11,11,-221.1138
03/07/2020,22,11,11,-168.8207
03/07/2020,23,11,11,-106.1701
03/07/2020,24,11,11,-115.0903
03/07/2020,25,10.25,10.25,-384.9525
03/07/2020,26,8.3,8.3,-366.2002
03/07/2020,27,11,11,-72.1178
03/07/2020,28,5.12,5.12,-286.6406
03/07/2020,29,.55,.55,-222.0873
03/07/2020,30,8.18,8.18,-162.7632
03/07/2020,31,10.25,10.25,-162.9432
03/07/2020,32,22.7,22.7,-31.8755
03/07/2020,33,39.07846,39.07846,85.505
03/07/2020,34,39.45,39.45,323.9854
03/07/2020,35,39.45,39.45,131.8284
03/07/2020,36,39.45,39.45,282.8895
03/07/2020,37,39.45,39.45,240.6904
03/07/2020,38,39.45,39.45,90.9196
03/07/2020,39,10.25,10.25,-56.5899
03/07/2020,40,.55,.55,-162.3066
03/07/2020,41,39.45,39.45,207.2449
03/07/2020,42,39.45,39.45,245.868
03/07/2020,43,39.45,39.45,144.7681
03/07/2020,44,39.45,39.45,195.7838
03/07/2020,45,40.5,40.5,190.5808
03/07/2020,46,39.45,39.45,102.6443
03/07/2020,47,21.5,21.5,-264.8895
03/07/2020,48,2.89,2.89,-568.4835
04/07/2020,1,5.11,5.11,-700.6583
04/07/2020,2,.5,.5,-935.2169
04/07/2020,3,.5,.5,-881.7001
04/07/2020,4,.5,.5,-962.6333
04/07/2020,5,.5,.5,-799.2418
04/07/2020,6,.5,.5,-946.9917
04/07/2020,7,.5,.5,-601.2419
04/07/2020,8,10.92,10.92,-499.2497
04/07/2020,9,10.25,10.25,-427.3602
04/07/2020,10,.5,.5,-665.5693
04/07/2020,11,.5,.5,-973.2125
04/07/2020,12,0,0,-1122.826
04/07/2020,13,.5,.5,-755.5616
04/07/2020,14,8.05013,8.05013,-379.6955
04/07/2020,15,.5,.5,-719.1221
04/07/2020,16,10.25013,10.25013,-445.8492
04/07/2020,17,.5,.5,-641.5499
04/07/2020,18,19.93,19.93,-252.6678
04/07/2020,19,18.2,18.2,-200.9467
04/07/2020,20,40.5,40.5,127.5306
04/07/2020,21,44.25,44.25,307.3122
04/07/2020,22,44.25,44.25,507.9891
04/07/2020,23,44.25,44.25,439.4893
04/07/2020,24,43.25,43.25,391.2858
04/07/2020,25,43.25,43.25,534.1718
04/07/2020,26,43.25,43.25,537.9252
04/07/2020,27,40.5,40.5,278.5085
04/07/2020,28,40,40,174.6471
04/07/2020,29,37,37,86.197
04/07/2020,30,37,37,139.9211
04/07/2020,31,37,37,158.3957
04/07/2020,32,37,37,85.771
04/07/2020,33,40,40,243.4264
04/07/2020,34,40.5,40.5,261.0951
04/07/2020,35,49,49,290.0823
04/07/2020,36,50,50,382.1505
04/07/2020,37,50.9,50.9,498.4272
04/07/2020,38,47.94,47.94,34.1529
04/07/2020,39,40,40,-57.9226
04/07/2020,40,18.2,18.2,-241.8004
04/07/2020,41,16.98,16.98,-637.3924
04/07/2020,42,13.53,13.53,-990.8833
04/07/2020,43,6.88,6.88,-937.2118
04/07/2020,44,1.88,1.88,-1076.1589
04/07/2020,45,2.93,2.93,-885.3873
04/07/2020,46,-7.93007,-7.93007,-1827.8281
04/07/2020,47,0,0,-450.2231
04/07/2020,48,-55,-55,-762.3615
05/07/2020,1,-59.76,-59.76,-628.8585
05/07/2020,2,-59.76,-59.76,-671.2455
05/07/2020,3,4.87,4.87,113.9679
05/07/2020,4,50,50,469.9892
05/07/2020,5,60.5,60.5,951.5337
05/07/2020,6,46,46,578.2167
05/07/2020,7,46,46,632.6748
05/07/2020,8,46,46,484.0417
05/07/2020,9,46,46,456.9833
05/07/2020,10,46,46,372.0665
05/07/2020,11,2.29,2.29,454.2166
05/07/2020,12,-.9,-.9,347.5419
05/07/2020,13,3.57,3.57,419.7502
05/07/2020,14,6.8,6.8,443.4085
05/07/2020,15,-1.52,-1.52,331.8916
05/07/2020,16,46,46,583.5163
05/07/2020,17,-3.35,-3.35,258.3023
05/07/2020,18,46,46,626.9115
05/07/2020,19,47,47,452.1548
05/07/2020,20,47.25,47.25,531.1437
05/07/2020,21,15.22,15.22,180.2269
05/07/2020,22,4.37,4.37,68.7917
05/07/2020,23,8.83,8.83,209.9794
05/07/2020,24,46,46,421.6214
05/07/2020,25,46,46,397.4264
05/07/2020,26,46,46,303.4832
05/07/2020,27,-3.83,-3.83,47.8587
05/07/2020,28,-3.83,-3.83,55.1103
05/07/2020,29,50,50,323.1352
05/07/2020,30,50,50,338.1552
05/07/2020,31,46.99,46.99,572.9347
05/07/2020,32,46.99,46.99,676.3922
05/07/2020,33,51,51,652.9575
05/07/2020,34,51.75,51.75,891.6826
05/07/2020,35,51.75,51.75,513.2619
05/07/2020,36,50,50,679.5368
05/07/2020,37,49,49,221.739
05/07/2020,38,12,12,-23.9792
05/07/2020,39,46,46,62.1027
05/07/2020,40,12.35,12.35,-181.0167
05/07/2020,41,49,49,149.6339
05/07/2020,42,18.7,18.7,-159.2911
05/07/2020,43,21.09,21.09,-133.9997
05/07/2020,44,19.59013,19.59013,-248.8
05/07/2020,45,2.75,2.75,-290.3068
05/07/2020,46,-5,-5,-921.5997
05/07/2020,47,26.33,26.33,66.8312
05/07/2020,48,.5,.5,-276.2619
06/07/2020,1,.5,.5,-329.6797
06/07/2020,2,-55,-55,-530.8429
06/07/2020,3,-59.99818,-59.99818,-589.9873
06/07/2020,4,-60,-60,-702.8834
06/07/2020,5,.5,.5,-289.1252
06/07/2020,6,.5,.5,-197.2836
06/07/2020,7,-58.95,-58.95,-406.9167
06/07/2020,8,.5,.5,-291.5208
06/07/2020,9,.5,.5,-151.5544
06/07/2020,10,.5,.5,-195.2168
06/07/2020,11,.5,.5,-78.2501
06/07/2020,12,21.65013,21.65013,62.1286
06/07/2020,13,.5,.5,-70.7701
06/07/2020,14,45.56331,45.56331,339.0028
06/07/2020,15,31.4,31.4,235.5165
06/07/2020,16,45,45,506.3478
06/07/2020,17,22.25,22.25,-193.4482
06/07/2020,18,43.75,43.75,4.2804
06/07/2020,19,24.49,24.49,-85.5735
06/07/2020,20,42.75,42.75,112.8327
06/07/2020,21,41,41,361.5206
06/07/2020,22,41,41,559.9863
06/07/2020,23,46,46,739.7649
06/07/2020,24,45,45,671.1056
06/07/2020,25,44,44,806.3561
06/07/2020,26,44,44,747.7354
06/07/2020,27,42,42,616.7332
06/07/2020,28,44,44,758.0163
06/07/2020,29,44,44,773.3621
06/07/2020,30,44,44,662.7883
06/07/2020,31,39.9,39.9,362.4073
06/07/2020,32,39.8,39.8,95.5112
06/07/2020,33,14.51013,14.51013,-252.3608
06/07/2020,34,15.36,15.36,-220.3473
06/07/2020,35,2,2,-427.6667
06/07/2020,36,5,5,-255.4527
06/07/2020,37,5,5,-225.3829
06/07/2020,38,30.01,30.01,-148.6972
06/07/2020,39,42,42,7.5954
06/07/2020,40,30.51,30.51,-76.6112
06/07/2020,41,42,42,12.015
06/07/2020,42,30.75,30.75,-97.3676
06/07/2020,43,30.77,30.77,-25.1905
06/07/2020,44,29.65,29.65,-19.1751
06/07/2020,45,46.5,46.5,111.6717
06/07/2020,46,.6,.6,-200.8489
06/07/2020,47,42,42,51.1071
06/07/2020,48,25.80959,25.80959,-300.9413
07/07/2020,1,2,2,-415.5628
07/07/2020,2,8.28,8.28,-259.4407
07/07/2020,3,23.59,23.59,-371.8579
07/07/2020,4,23.59,23.59,-389.1759
07/07/2020,5,24.54,24.54,-195.2152
07/07/2020,6,23.18,23.18,-382.126
07/07/2020,7,22.73,22.73,-300.9487
07/07/2020,8,22.73,22.73,-257.4595
07/07/2020,9,22.81,22.81,-238.3471
07/07/2020,10,22,22,-380.7682
07/07/2020,11,45,45,109.7319
07/07/2020,12,41.9,41.9,76.4372
07/07/2020,13,46,46,439.408
07/07/2020,14,2,2,-241.763
07/07/2020,15,5,5,-61.7093
07/07/2020,16,38,38,236.8779
07/07/2020,17,39.5,39.5,31.0202
07/07/2020,18,5.15,5.15,-42.0152
07/07/2020,19,5.15,5.15,-210.188
07/07/2020,20,5.5,5.5,-201.8268
07/07/2020,21,6,6,-202.9976
07/07/2020,22,6.17,6.17,-52.3426
07/07/2020,23,44,44,81.664
07/07/2020,24,44,44,54.2822
07/07/2020,25,42.00912,42.00912,31.9826
07/07/2020,26,39.75,39.75,26.3408
07/07/2020,27,44.16,44.16,179.8091
07/07/2020,28,8.01,8.01,-194.3697
07/07/2020,29,8.5,8.5,-216.0249
07/07/2020,30,9,9,-72.0689
07/07/2020,31,9.15,9.15,-101.4023
07/07/2020,32,44,44,235.2228
07/07/2020,33,44,44,108.7108
07/07/2020,34,44,44,234.415
07/07/2020,35,10.5,10.5,-134.0241
07/07/2020,36,43.5,43.5,20.5707
07/07/2020,37,20,20,-3.1681
07/07/2020,38,43.5,43.5,55.437
07/07/2020,39,45.5,45.5,536.7608
07/07/2020,40,45.5,45.5,504.6274
07/07/2020,41,45.5,45.5,296.5293
07/07/2020,42,47,47,274.8028
07/07/2020,43,43,43,29.2217
07/07/2020,44,11.6,11.6,-64.7329
07/07/2020,45,1.1,1.1,-185.0105
07/07/2020,46,11.6,11.6,-199.3435
07/07/2020,47,11.6,11.6,-18.1889
07/07/2020,48,39,39,125.2336
08/07/2020,1,11.62,11.62,-48.9417
08/07/2020,2,39,39,447.1953
08/07/2020,3,38,38,192.0834
08/07/2020,4,38,38,101.7083
08/07/2020,5,38,38,175.8174
08/07/2020,6,37.75,37.75,134.787
08/07/2020,7,30,30,-138.5812
08/07/2020,8,12.49,12.49,-12.3272
08/07/2020,9,27.27,27.27,36.0466
08/07/2020,10,27.27,27.27,19.3127
08/07/2020,11,1.6,1.6,-150.461
08/07/2020,12,33.28,33.28,1.0616
08/07/2020,13,1.6,1.6,-83.5524
08/07/2020,14,4,4,-290.4818
08/07/2020,15,15,15,-54.1955
08/07/2020,16,15,15,-17.2101
08/07/2020,17,42.58,42.58,139.9163
08/07/2020,18,42.58,42.58,138.7912
08/07/2020,19,12.5,12.5,-213.4016
08/07/2020,20,49,49,87.5713
08/07/2020,21,47,47,43.9999
08/07/2020,22,15.1,15.1,-131.0642
08/07/2020,23,35,35,29.8685
08/07/2020,24,50,50,307.0043
08/07/2020,25,47,47,53.288
08/07/2020,26,46.95563,46.95563,14.684
08/07/2020,27,46.5,46.5,125.7514
08/07/2020,28,16.55,16.55,-140.0223
08/07/2020,29,42.34,42.34,59.9493
08/07/2020,30,17.58,17.58,-133.8474
08/07/2020,31,17.58,17.58,-128.9386
08/07/2020,32,17.6,17.6,-116.2834
08/07/2020,33,60.36,60.36,98.3125
08/07/2020,34,62.36,62.36,199.9118
08/07/2020,35,23,23,-10.1076
08/07/2020,36,64.07,64.07,5.4006
08/07/2020,37,53.62,53.62,265.8496
08/07/2020,38,50.46,50.46,146.4299
08/07/2020,39,47.2,47.2,255.8352
08/07/2020,40,42.94,42.94,275.3399
08/07/2020,41,37.97,37.97,38.56
08/07/2020,42,20.21,20.21,-85.7594
08/07/2020,43,20.22,20.22,-195.266
08/07/2020,44,20.27,20.27,-91.4176
08/07/2020,45,20.5,20.5,-82.4185
08/07/2020,46,20.51,20.51,-127.1848
08/07/2020,47,38,38,34.2965
08/07/2020,48,38,38,169.1368
09/07/2020,1,36.5,36.5,187.4212
09/07/2020,2,11.26704,11.26704,-103.252
09/07/2020,3,32.16,32.16,63.3046
09/07/2020,4,1.15,1.15,-272.5523
09/07/2020,5,29.82,29.82,42.5859
09/07/2020,6,1.15,1.15,-161.1486
09/07/2020,7,27.52,27.52,33.627
09/07/2020,8,1.15,1.15,-132.5989
09/07/2020,9,.6,.6,-288.6875
09/07/2020,10,1.15,1.15,-126.2613
09/07/2020,11,.6,.6,-336.7956
09/07/2020,12,.55,.55,-404.4995
09/07/2020,13,.55,.55,-610.2905
09/07/2020,14,.6,.6,-591.112
09/07/2020,15,5,5,-553.3452
09/07/2020,16,10.1,10.1,-319.9643
09/07/2020,17,10.1,10.1,-441.1419
09/07/2020,18,12.1,12.1,-109.7661
09/07/2020,19,47.02,47.02,40.9307
09/07/2020,20,26.22,26.22,232.2552
09/07/2020,21,48.25,48.25,121.2082
09/07/2020,22,48.25,48.25,127.6634
09/07/2020,23,14,14,-27.8393
09/07/2020,24,45.94,45.94,308.5992
09/07/2020,25,39.98,39.98,232.418
09/07/2020,26,36.7,36.7,205.5168
09/07/2020,27,36.7,36.7,31.4288
09/07/2020,28,36.7,36.7,150.6891
09/07/2020,29,31.48,31.48,24.2791
09/07/2020,30,15.58,15.58,-16.9762
09/07/2020,31,36.7,36.7,265.2831
09/07/2020,32,36.7,36.7,291.6736
09/07/2020,33,39.31,39.31,187.0527
09/07/2020,34,39.36,39.36,225.2134
09/07/2020,35,17.6,17.6,-84.1506
09/07/2020,36,18,18,-218.647
09/07/2020,37,58.5,58.5,255.3433
09/07/2020,38,20,20,-221.2788
09/07/2020,39,20,20,-91.4608
09/07/2020,40,50.51,50.51,112.4793
09/07/2020,41,41.93,41.93,335.7134
09/07/2020,42,37.18,37.18,166.8294
09/07/2020,43,50.85,50.85,319.2653
09/07/2020,44,34.56,34.56,135.0748
09/07/2020,45,43.48,43.48,93.0003
09/07/2020,46,42,42,148.3715
09/07/2020,47,35,35,72.1447
09/07/2020,48,35,35,84.1542
10/07/2020,1,33.18,33.18,385.5365
10/07/2020,2,33.08,33.08,309.5351
10/07/2020,3,31,31,51.027
10/07/2020,4,5.25,5.25,-151.1806
10/07/2020,5,25.3,25.3,31.1334
10/07/2020,6,29.46,29.46,194.6005
10/07/2020,7,29.41,29.41,534.8602
10/07/2020,8,29.41,29.41,526.82
10/07/2020,9,30.33,30.33,575.5646
10/07/2020,10,35,35,627.9972
10/07/2020,11,35,35,355.8069
10/07/2020,12,35.4,35.4,504.1522
10/07/2020,13,39.7,39.7,516.8449
10/07/2020,14,39.5,39.5,233.2137
10/07/2020,15,5.25,5.25,-187.739
10/07/2020,16,41.49,41.49,314.58
10/07/2020,17,42.39,42.39,112.8791
10/07/2020,18,42.8304,42.8304,233.4719
10/07/2020,19,16,16,-23.0974
10/07/2020,20,16,16,-23.8594
10/07/2020,21,16,16,-32.5334
10/07/2020,22,40.12,40.12,261.1521
10/07/2020,23,44.25,44.25,443.0505
10/07/2020,24,44.25,44.25,614.7827
10/07/2020,25,44,44,318.6624
10/07/2020,26,36.99,36.99,.0786
10/07/2020,27,16,16,-143.2682
10/07/2020,28,16.05,16.05,-53.4443
10/07/2020,29,16.05,16.05,-10.6152
10/07/2020,30,22.42,22.42,-58.8105
10/07/2020,31,1.5,1.5,-226.1721
10/07/2020,32,36.6,36.6,110.8189
10/07/2020,33,26.14,26.14,254.1742
10/07/2020,34,16.5,16.5,-82.8501
10/07/2020,35,15.99381,15.99381,-360.5484
10/07/2020,36,15.9,15.9,-266.6543
10/07/2020,37,1.15,1.15,-235.9895
10/07/2020,38,1.15,1.15,-145.6836
10/07/2020,39,43,43,40.6812
10/07/2020,40,43,43,74.6792
10/07/2020,41,33.94,33.94,172.7608
10/07/2020,42,17,17,-28.7905
10/07/2020,43,36.43,36.43,246.1751
10/07/2020,44,36.25,36.25,172.6999
10/07/2020,45,37.24,37.24,478.0491
10/07/2020,46,36.64,36.64,308.017
10/07/2020,47,.6,.6,-570.274
10/07/2020,48,17.41,17.41,-287.8696
11/07/2020,1,10.05,10.05,-494.7761
11/07/2020,2,26,26,-317.3192
11/07/2020,3,25,25,-235.1087
11/07/2020,4,25,25,-428.7417
11/07/2020,5,24,24,-163.5584
11/07/2020,6,24,24,-309.5928
11/07/2020,7,23,23,-193.9112
11/07/2020,8,23,23,-5.4514
11/07/2020,9,36.95,36.95,67.6964
11/07/2020,10,23,23,-89.3483
11/07/2020,11,8.2,8.2,-74.7377
11/07/2020,12,23.36,23.36,-11.0843
11/07/2020,13,36.75,36.75,177.6253
11/07/2020,14,37.49,37.49,372.1491
11/07/2020,15,25,25,-21.3464
11/07/2020,16,25,25,-5.7045
11/07/2020,17,36.75,36.75,172.0678
11/07/2020,18,25,25,-88.8096
11/07/2020,19,23.33,23.33,-443.0759
11/07/2020,20,27.65,27.65,-72.3249
11/07/2020,21,21.5,21.5,-211.6678
11/07/2020,22,21.5,21.5,-230.8344
11/07/2020,23,22.91,22.91,-161.4018
11/07/2020,24,37.7,37.7,27.2132
11/07/2020,25,37.7,37.7,23.2079
11/07/2020,26,21.06,21.06,-204.3773
11/07/2020,27,18.5,18.5,-259.3069
11/07/2020,28,10.05,10.05,-524.876
11/07/2020,29,10.69407,10.69407,-407.2294
11/07/2020,30,18,18,-294.0333
11/07/2020,31,21.02,21.02,-198.1092
11/07/2020,32,20.5,20.5,-246.5689
11/07/2020,33,8.4,8.4,-227.7927
11/07/2020,34,1.15,1.15,-498.3689
11/07/2020,35,1.15,1.15,-745.6345
11/07/2020,36,9,9,-408.5404
11/07/2020,37,31,31,-11.7971
11/07/2020,38,31,31,-27.8459
11/07/2020,39,11.25,11.25,-150.0887
11/07/2020,40,44.25,44.25,137.4065
11/07/2020,41,44.25,44.25,166.9726
11/07/2020,42,44.25,44.25,67.8249
11/07/2020,43,34.6,34.6,-60.2715
11/07/2020,44,38.75,38.75,51.8999
11/07/2020,45,38.75,38.75,75.0523
11/07/2020,46,14.12,14.12,-188.8101
11/07/2020,47,28.57,28.57,-14.0717
11/07/2020,48,27.93006,27.93006,-264.2112
12/07/2020,1,24.73,24.73,-98.9586
12/07/2020,2,24.73,24.73,-29.8116
12/07/2020,3,36.75,36.75,43.7209
12/07/2020,4,25,25,-5.4178
12/07/2020,5,21.05,21.05,-138.8565
12/07/2020,6,21.05,21.05,-65.9304
12/07/2020,7,20.75,20.75,-70.5868
12/07/2020,8,21.02,21.02,-27.1167
12/07/2020,9,20.26,20.26,-16.75
12/07/2020,10,20.26,20.26,-53.6416
12/07/2020,11,18.13,18.13,-122.425
12/07/2020,12,18.13,18.13,-100.492
12/07/2020,13,19.02,19.02,-12.4974
12/07/2020,14,35.95,35.95,53.6235
12/07/2020,15,35.5,35.5,65.2097
12/07/2020,16,15.25,15.25,-106.2856
12/07/2020,17,13.44,13.44,-482.4478
12/07/2020,18,19.22,19.22,-259.8328
12/07/2020,19,20,20,-37.8598
12/07/2020,20,13.78,13.78,-67.7092
12/07/2020,21,13.38,13.38,-22.5245
12/07/2020,22,38,38,61.7132
12/07/2020,23,38,38,114.6979
12/07/2020,24,39,39,109.1878
12/07/2020,25,35,35,-10.2667
12/07/2020,26,12.94,12.94,-137.4117
12/07/2020,27,11.79,11.79,-159.9588
12/07/2020,28,9.69,9.69,-367.7232
12/07/2020,29,.6,.6,-448.6793
12/07/2020,30,10.25,10.25,-372.6765
12/07/2020,31,.85,.85,-492.6584
12/07/2020,32,.6,.6,-513.7855
12/07/2020,33,.55,.55,-454.4016
12/07/2020,34,17.67048,17.67048,-262.994
12/07/2020,35,.6,.6,-283.4142
12/07/2020,36,.6,.6,-547.1384
12/07/2020,37,.6,.6,-619.0817
12/07/2020,38,11.55,11.55,-413.6047
12/07/2020,39,30.5,30.5,-142.2084
12/07/2020,40,30.5,30.5,-152.9614
12/07/2020,41,30.1,30.1,-57.9633
12/07/2020,42,29.6,29.6,-94.8038
12/07/2020,43,30.1,30.1,-10.7652
12/07/2020,44,39,39,130.7575
12/07/2020,45,39,39,303.8023
12/07/2020,46,30.1,30.1,-16.9006
12/07/2020,47,30,30,5.46
12/07/2020,48,30,30,17.1885
13/07/2020,1,38.25,38.25,51.7282
13/07/2020,2,21.05,21.05,-150.9356
13/07/2020,3,25,25,-1.0699
13/07/2020,4,1.15,1.15,-126.7063
13/07/2020,5,6.5,6.5,-83.8707
13/07/2020,6,6.5,6.5,-13.8717
13/07/2020,7,38,38,142.3442
13/07/2020,8,38,38,96.1017
13/07/2020,9,38,38,294.0679
13/07/2020,10,38,38,232.7918
13/07/2020,11,37.5,37.5,471.0265
13/07/2020,12,36.02,36.02,357.963
13/07/2020,13,39.89,39.89,173.9077
13/07/2020,14,4.05,4.05,-42.0372
13/07/2020,15,7,7,-35.4433
13/07/2020,16,39.23,39.23,205.2152
13/07/2020,17,4,4,-364.6875
13/07/2020,18,4.45,4.45,-105.4419
13/07/2020,19,4.7,4.7,-18.1059
13/07/2020,20,46.25,46.25,54.0827
13/07/2020,21,46.25,46.25,120.2123
13/07/2020,22,46.25,46.25,226.3537
13/07/2020,23,37.5,37.5,11.8746
13/07/2020,24,4.48437,4.48437,-327.4043
13/07/2020,25,4.81,4.81,-446.5033
13/07/2020,26,6.16,6.16,-2.1864
13/07/2020,27,47.25,47.25,404.8464
13/07/2020,28,6.17,6.17,-13.5379
13/07/2020,29,22.7704,22.7704,15.877
13/07/2020,30,22.32,22.32,15.5636
13/07/2020,31,44.93,44.93,162.5692
13/07/2020,32,30.88,30.88,85.5625
13/07/2020,33,7,7,-109.4562
13/07/2020,34,7.05,7.05,-72.7215
13/07/2020,35,8,8,-98.536
13/07/2020,36,46,46,117.8113
13/07/2020,37,46,46,52.1449
13/07/2020,38,8,8,-91.5538
13/07/2020,39,39.99048,39.99048,199.5223
13/07/2020,40,39.98,39.98,184.764
13/07/2020,41,46,46,420.5057
13/07/2020,42,46,46,332.4441
13/07/2020,43,46,46,433.0583
13/07/2020,44,46.8,46.8,510.2231
13/07/2020,45,46,46,632.258
13/07/2020,46,34.03,34.03,251.6176
13/07/2020,47,41,41,452.9075
13/07/2020,48,37.9,37.9,572.6656
14/07/2020,1,38,38,591.9664
14/07/2020,2,37,37,607.7292
14/07/2020,3,36.5,36.5,601.5714
14/07/2020,4,36.5,36.5,516.7513
14/07/2020,5,36.5,36.5,402.5734
14/07/2020,6,27.48,27.48,199.5476
